4.3,-0.2672,0.99298,-2.2129,0.0043636,-0.0037375,-0.0010003
4.32,-0.29207,1.0143,-2.2072,0.0045773,-0.0036115,-0.0010096
4.34,-0.31807,1.0348,-2.2015,0.0047871,-0.0034672,-0.0010188
4.36,-0.34516,1.0544,-2.1957,0.004992,-0.0033052,-0.0010279
4.38,-0.37332,1.0731,-2.1899,0.0051912,-0.0031259,-0.0010369
4.4,-0.40249,1.0906,-2.1841,0.0053838,-0.00293,-0.0010458
4.42,-0.43264,1.107,-2.1782,0.0055689,-0.0027183,-0.0010546
4.44,-0.46372,1.1222,-2.1723,0.0057457,-0.0024913,-0.0010633
4.46,-0.49566,1.1361,-2.1664,0.0059133,-0.00225,-0.0010718
4.48,-0.52842,1.1485,-2.1605,0.0060709,-0.0019952,-0.0010803
4.5,-0.56193,1.1595,-2.1545,0.0062177,-0.0017279,-0.0010887
4.52,-0.59613,1.169,-2.1485,0.006353,-0.001449,-0.0010969
4.54,-0.63095,1.177,-2.1425,0.0064759,-0.0011595,-0.0011051
4.56,-0.6663,1.1833,-2.1365,0.0065859,-0.00086052,-0.0011131
4.58,-0.70213,1.188,-2.1304,0.0066822,-0.00055304,-0.001121
4.6,-0.73835,1.191,-2.1243,0.0067642,-0.0002382,-0.0011288
4.62,-0.77488,1.1923,-2.1182,0.0068313,8.2895e-05,-0.0011365
4.64,-0.81163,1.1918,-2.1121,0.006883,0.00040911,-0.001144
4.66,-0.84852,1.1896,-2.106,0.0069188,0.0007393,-0.0011514
4.68,-0.88547,1.1857,-2.0999,0.0069382,0.0010723,-0.0011587
4.7,-0.92238,1.18,-2.0937,0.0069408,0.0014071,-0.0011659
4.72,-0.95916,1.1725,-2.0875,0.0069264,0.0017424,-0.0011729
4.74,-0.99574,1.1633,-2.0813,0.0068945,0.0020773,-0.0011798
4.76,-1.032,1.1524,-2.0751,0.006845,0.0024105,-0.0011866
4.78,-1.0679,1.1398,-2.0689,0.0067776,0.0027411,-0.0011932
4.8,-1.1032,1.1255,-2.0627,0.0066923,0.003068,-0.0011997
4.82,-1.138,1.1095,-2.0564,0.006589,0.0033902,-0.001206
4.84,-1.1722,1.0919,-2.0502,0.0064676,0.0037068,-0.0012123
4.86,-1.2056,1.0728,-2.0439,0.0063283,0.0040168,-0.0012183
4.88,-1.2381,1.0522,-2.0377,0.006171,0.0043195,-0.0012242
4.9,-1.2697,1.0301,-2.0314,0.0059961,0.004614,-0.00123
4.92,-1.3003,1.0065,-2.0251,0.0058037,0.0048996,-0.0012356
4.94,-1.3297,0.98163,-2.0188,0.0055942,0.0051756,-0.0012411
4.96,-1.358,0.95545,-2.0126,0.0053678,0.0054413,-0.0012464
4.98,-1.3851,0.92802,-2.0063,0.0051249,0.0056962,-0.0012516
5,-1.4108,0.89943,-2,0.0048662,0.0059399,-0.0012566
5.02,-1.4352,0.86973,-1.9937,0.0045919,0.0061719,-0.0012615
5.04,-1.458,0.83899,-1.9874,0.0043029,0.0063918,-0.0012661
5.06,-1.4794,0.80729,-1.9812,0.0039996,0.0065994,-0.0012707
5.08,-1.4991,0.77469,-1.9749,0.0036827,0.0067944,-0.001275
5.1,-1.5172,0.74126,-1.9686,0.003353,0.0069767,-0.0012792
5.12,-1.5337,0.70707,-1.9623,0.0030113,0.0071463,-0.0012832
5.14,-1.5484,0.6722,-1.9561,0.0026584,0.007303,-0.0012871
5.16,-1.5613,0.63671,-1.9498,0.0022951,0.007447,-0.0012908
5.18,-1.5724,0.60066,-1.9436,0.0019224,0.0075784,-0.0012943
5.2,-1.5817,0.56413,-1.9373,0.0015412,0.0076973,-0.0012976
5.22,-1.5891,0.52719,-1.9311,0.0011524,0.0078041,-0.0013008
5.24,-1.5946,0.48988,-1.9249,0.0007572,0.0078989,-0.0013037
5.26,-1.5982,0.45228,-1.9187,0.00035651,0.0079822,-0.0013065
5.28,-1.5999,0.41445,-1.9125,-4.8583e-05,0.0080543,-0.0013091
5.3,-1.5996,0.37643,-1.9063,-0.00045699,0.0081158,-0.0013116
5.32,-1.5975,0.33829,-1.9001,-0.0008676,0.008167,-0.0013138
5.34,-1.5934,0.30007,-1.894,-0.0012793,0.0082084,-0.0013158
5.36,-1.5875,0.26182,-1.8879,-0.0016909,0.0082408,-0.0013177
5.38,-1.5796,0.22358,-1.8818,-0.0021014,0.0082645,-0.0013194
5.4,-1.5699,0.1854,-1.8757,-0.0025096,0.0082803,-0.0013208
5.42,-1.5584,0.14731,-1.8696,-0.0029143,0.0082887,-0.0013221
5.44,-1.545,0.10935,-1.8635,-0.0033144,0.0082904,-0.0013232
5.46,-1.5299,0.071541,-1.8575,-0.0037087,0.008286,-0.001324
5.48,-1.5131,0.033923,-1.8515,-0.0040963,0.0082761,-0.0013247
5.5,-1.4945,-0.0034852,-1.8455,-0.0044759,0.0082615,-0.0013252
5.52,-1.4744,-0.040662,-1.8395,-0.0048465,0.0082427,-0.0013254
5.54,-1.4527,-0.077589,-1.8336,-0.005207,0.0082203,-0.0013255
5.56,-1.4295,-0.11425,-1.8277,-0.0055564,0.008195,-0.0013253
5.58,-1.4048,-0.15064,-1.8218,-0.0058938,0.0081674,-0.001325
5.6,-1.3788,-0.18674,-1.8159,-0.0062181,0.0081379,-0.0013244
5.62,-1.3514,-0.22254,-1.8101,-0.0065284,0.0081071,-0.0013236
5.64,-1.3228,-0.25805,-1.8043,-0.0068239,0.0080756,-0.0013226
5.66,-1.293,-0.29326,-1.7985,-0.0071038,0.0080436,-0.0013213
5.68,-1.2622,-0.32817,-1.7928,-0.0073671,0.0080118,-0.0013199
5.7,-1.2304,-0.36278,-1.7871,-0.0076133,0.0079804,-0.0013182
5.72,-1.1977,-0.3971,-1.7814,-0.0078416,0.0079498,-0.0013163
5.74,-1.1641,-0.43112,-1.7758,-0.0080514,0.0079201,-0.0013142
5.76,-1.1298,-0.46486,-1.7702,-0.0082421,0.0078917,-0.0013118
5.78,-1.0948,-0.49832,-1.7646,-0.0084133,0.0078648,-0.0013092
5.8,-1.0593,-0.53151,-1.7591,-0.0085645,0.0078393,-0.0013064
5.82,-1.0234,-0.56444,-1.7536,-0.0086953,0.0078154,-0.0013033
5.84,-0.98702,-0.59711,-1.7482,-0.0088055,0.0077931,-0.0013
5.86,-0.95039,-0.62953,-1.7428,-0.0088948,0.0077723,-0.0012965
5.88,-0.91357,-0.6617,-1.7374,-0.008963,0.0077529,-0.0012927
5.9,-0.87664,-0.69365,-1.7321,-0.0090101,0.0077347,-0.0012887
5.92,-0.8397,-0.72536,-1.7268,-0.0090361,0.0077176,-0.0012845
5.94,-0.80283,-0.75685,-1.7216,-0.0090409,0.0077012,-0.00128
5.96,-0.76613,-0.78811,-1.7164,-0.0090248,0.0076852,-0.0012752
5.98,-0.72967,-0.81916,-1.7112,-0.0089879,0.0076694,-0.0012702
6,-0.69353,-0.84999,-1.7061,-0.0089305,0.0076531,-0.001265
6.02,-0.65781,-0.8806,-1.701,-0.0088531,0.0076361,-0.0012595
6.04,-0.62258,-0.911,-1.696,-0.0087559,0.0076178,-0.0012537
6.06,-0.5879,-0.94116,-1.6911,-0.0086395,0.0075976,-0.0012477
6.08,-0.55386,-0.9711,-1.6862,-0.0085045,0.0075751,-0.0012414
6.1,-0.52053,-1.0008,-1.6813,-0.0083515,0.0075497,-0.0012349
6.12,-0.48796,-1.0302,-1.6765,-0.0081812,0.0075206,-0.0012281
6.14,-0.45621,-1.0594,-1.6717,-0.0079944,0.0074874,-0.001221
6.16,-0.42535,-1.0883,-1.667,-0.0077919,0.0074494,-0.0012137
6.18,-0.39543,-1.1169,-1.6623,-0.0075746,0.0074059,-0.0012061
6.2,-0.3665,-1.1452,-1.6577,-0.0073435,0.0073563,-0.0011982
6.22,-0.33859,-1.1732,-1.6532,-0.0070995,0.0072999,-0.00119
6.24,-0.31176,-1.2008,-1.6487,-0.0068438,0.0072362,-0.0011816
6.26,-0.28602,-1.228,-1.6442,-0.0065775,0.0071644,-0.0011729
6.28,-0.26142,-1.2548,-1.6398,-0.0063016,0.007084,-0.0011639
6.3,-0.23798,-1.2811,-1.6355,-0.0060174,0.0069944,-0.0011547
6.32,-0.21572,-1.307,-1.6312,-0.0057262,0.0068951,-0.0011451
6.34,-0.19465,-1.3324,-1.627,-0.0054292,0.0067854,-0.0011353
6.36,-0.17477,-1.3572,-1.6229,-0.0051277,0.0066649,-0.0011252
6.38,-0.15611,-1.3815,-1.6188,-0.0048231,0.0065332,-0.0011147
6.4,-0.13865,-1.4051,-1.6147,-0.0045166,0.0063898,-0.001104
6.42,-0.12239,-1.4281,-1.6108,-0.0042097,0.0062344,-0.001093
6.44,-0.10732,-1.4504,-1.6069,-0.0039037,0.0060667,-0.0010817
6.46,-0.093422,-1.472,-1.603,-0.0036001,0.0058863,-0.0010701
6.48,-0.080678,-1.4929,-1.5992,-0.0033001,0.0056932,-0.0010582
6.5,-0.069062,-1.5129,-1.5955,-0.0030053,0.0054871,-0.001046
6.52,-0.058543,-1.5321,-1.5918,-0.0027169,0.005268,-0.0010335
6.54,-0.049088,-1.5504,-1.5882,-0.0024363,0.0050358,-0.0010207
6.56,-0.040659,-1.5679,-1.5847,-0.0021649,0.0047906,-0.0010076
6.58,-0.033211,-1.5844,-1.5812,-0.0019041,0.0045326,-0.00099414
6.6,-0.026699,-1.5999,-1.5778,-0.001655,0.0042618,-0.00098038
6.62,-0.021072,-1.6143,-1.5745,-0.0014191,0.0039785,-0.0009663
6.64,-0.016276,-1.6278,-1.5712,-0.0011974,0.003683,-0.0009519
6.66,-0.012253,-1.6402,-1.568,-0.00099122,0.0033757,-0.00093718
6.68,-0.0089421,-1.6514,-1.5649,-0.00080169,0.003057,-0.00092213
6.7,-0.0062805,-1.6616,-1.5618,-0.0006299,0.0027273,-0.00090675
6.72,-0.0042018,-1.6706,-1.5589,-0.00047689,0.0023873,-0.00089104
6.74,-0.0026376,-1.6784,-1.5559,-0.00034362,0.0020374,-0.000875
6.76,-0.0015174,-1.6851,-1.5531,-0.00023103,0.0016784,-0.00085862
6.78,-0.00076887,-1.6905,-1.5503,-0.00013994,0.0013109,-0.00084189
6.8,-0.00031826,-1.6947,-1.5476,-7.1149e-05,0.00093559,-0.00082483
6.82,-9.0582e-05,-1.6977,-1.5449,-2.5347e-05,0.00055335,-0.00080742
6.84,-9.9775e-06,-1.6995,-1.5424,-3.1595e-06,0.00016493,-0.00078966
6.86,6.4637e-09,-1.7,-1.5399,-5.1266e-06,-0.00022885,-0.00077155
